21448
21448
21448
21448
21448
21448
21448
21448
21448
21448
21428
21446
21449
21443
21437
21424
21424
21424
20988
20994
20994
20994
20986
20986
20991
20991
20996
21001
21069
21069
21069
21080
21085
21039
21046
21058
21058
21058
21058
21058
21154
21328
21406
21406
21406
21417
21823
22145
22129
22177
22142
22142
22142
22142
22176
22337
22579
22579
22579
22804
22834
23160
23370
23812
23812
23812
23812
23812
23889
23935
24235
24235
24235
24291
24737
24700
24994
25862
25884
25884
25936
25954
25986
25978
26099
26079
26079
27429
28816
29553
29829
29870
29870
29870
29933
29936
30098
30101
30083
30078
30078
30096
30224
30315
30877
31049
31049
31049
31195
31196
31028
31269
32354
32399
32399
34118
36296
37396
38918
40582
40582
40582
40582
40582
41499
42381
42381
42381
42381
42381
42381
42513
42555
42619
42619
42619
42272
42272
42360
42293
42319
42319
42319
42298
42355
40917
41123
39347
39347
39347
38667
38703
37982
37755
37588
37588
37588
37545
37524
37513
37407
37230
37230
37230
37230
37113
36532
36384
36377
36377
36377
36132
35593
35471
35454
35074
35074
35074
34781
34657
34577
34570
34494
34494
34494
34090
34011
33894
33864
33858
33858
33858
33510
33026
32849
32599
32562
32562
32562
32340
32299
32180
31930
31941
31941
31941
31870
31804
31444
31310
31416
31416
31416
31091
31085
30819
30728
30663
30663
30663
30656
30582
30013
30015
30068
30055
30011
29753
29744
29552
29533
29470
29472
29472
29472
29447
29413
29202
29084
29084
29084
29031
28781
28781
29153
29250
29250
29250
30566
30629
30737
30908
31728
31728
31736
32143
32113
32115
32134
32147
32147
32147
32523
32784
33160
33317
33331
33331
33331
33547
33684
33696
33930
33965
33965
33965
34670
34651
34749
34540
34372
34372
34372
34197
33677
33527
33139
33240
33240
33240
33136
32684
32706
32203
31996
31996
31996
31737
31134
31258
31418
31299
31299
31299
30736
30703
30732
30699
30699
30699
30699
30815
30803
30815
30511
30868
30868
30868
31501
32787
33038
33143
33138
33138
33138
33152
33216
33198
33255
33443
33443
33443
33434
33434
33439
33431
33434
33434
33434
33434
33427
33427
33427
33424
33424
33424
33396
33261
33202
33203
33075
33096
33096
33096
33065
33004
33015
33048
33048
33048
33091
33150
33695
33728
33728
33728
33728
33728
33728
33728
33728
33728
33728
33728
33742
33724
33734
33746
33760
33760
33760
33748
33725
33742
33769
33715
33715
33715
33251
33219
33083
33085
33160
33160
33160
33064
33000
32980
32944
32861
32861
32861
32718
32642
32587
32461
32446
32446
32319
32184
31793
31662
31248
31255
31255
31255
30997
31269
31269
31269
31269
31269
31269
31238
31330
31330
30951
30888
30888
30888
30823
30814
30814
30901
30929
30911
30911
30832
30543
30535
30481
30487
30487
30487
30568
30575
30570
30612
30580
30580
30580
30650
30700
30504
30478
30480
30480
30480
30295
30148
30006
29998
29977
29977
29977
29613
29592
29621
29269
29263
29263
29263
29128
29162
29408
29327
29306
29167
29167
28178
28183
28143
27883
27848
27848
27848
27848
27522
27736
27806
27724
27724
27724
27724
27724
27724
27306
27306
27306
27306
27323
27323
27251
27267
27258
27271
27271
27199
27243
27243
27243
27243
27266
27266
27232
27232
27265
27225
27245
27277
27277
27285
27285
27285
27606
27489
27489
27489
27489
27298
27357
27694
27806
27806
27806
27888
27878
27911
27837
28288
28355
28355
28558
28265
28499
28514
28516
28516
28516
28524
28780
28866
28888
29245
29245
29245
29274
29296
29547
29548
29817
29817
29817
30025
30035
30094
30081
30081
30081
30081
30096
30117
30194
30489
30673
30673
30673
30983
31227
31251
31843
32549
32576
32576
33822
34051
34052
34840
35479
35531
35531
35611
35773
35964
36131
36525
36525
36525
36501
36570
36659
37401
37711
37711
37711
37993
38255
38377
38719
39235
39235
39235
39232
39255
39353
39128
39207
39207
39207
39187
39175
39198
39198
39090
39090
39090
39017
38902
38585
38512
38035
38014
38014
37840
37353
37332
37289
37266
37226
37226
37159
37134
37058
36947
36863
36831
36831
36692
36434
36214
35727
35539
35539
35539
35253
34726
34551
33843
33555
33555
33555
33070
32716
32483
32318
32304
32304
32324
32083
32027
32027
32061
32150
32150
32150
32150
32348
32503
